INFO  - 2023-05-07 18:33:29.356; [   ] org.apache.solr.core.SolrResourceLoader; new SolrResourceLoader for directory: 'D:\Skybridge\Upceed\Dev\LeapEdge.SolrInstance\solr\server\solr\LiveSearchRecruiter\'
INFO  - 2023-05-07 18:33:29.356; [   ] org.apache.solr.core.SolrResourceLoader; new SolrResourceLoader for directory: 'D:\Skybridge\Upceed\Dev\LeapEdge.SolrInstance\solr\server\solr\LiveSearchJobseeker\'
INFO  - 2023-05-07 18:33:29.400; [   ] org.apache.solr.core.SolrConfig; current version of requestparams : -1
INFO  - 2023-05-07 18:33:29.400; [   ] org.apache.solr.core.SolrConfig; current version of requestparams : -1
INFO  - 2023-05-07 18:33:29.400; [   ] org.apache.solr.core.SolrConfig; current version of requestparams : -1
INFO  - 2023-05-07 18:33:29.400; [   ] org.apache.solr.core.SolrConfig; Adding specified lib dirs to ClassLoader
INFO  - 2023-05-07 18:33:29.400; [   ] org.apache.solr.core.SolrConfig; Adding specified lib dirs to ClassLoader
INFO  - 2023-05-07 18:33:29.400; [   ] org.apache.solr.core.SolrConfig; Adding specified lib dirs to ClassLoader
INFO  - 2023-05-07 18:33:29.400; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/D:/Skybridge/Upceed/Dev/LeapEdge.SolrInstance/solr/dist/solr-dataimporthandler-5.1.0.jar' to classloader
INFO  - 2023-05-07 18:33:29.400; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/D:/Skybridge/Upceed/Dev/LeapEdge.SolrInstance/solr/dist/solr-dataimporthandler-5.1.0.jar' to classloader
INFO  - 2023-05-07 18:33:29.400; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/D:/Skybridge/Upceed/Dev/LeapEdge.SolrInstance/solr/dist/solr-dataimporthandler-5.1.0.jar' to classloader
INFO  - 2023-05-07 18:33:29.400; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/D:/Skybridge/Upceed/Dev/LeapEdge.SolrInstance/solr/dist/solr-dataimporthandler-extras-5.1.0.jar' to classloader
INFO  - 2023-05-07 18:33:29.400; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/D:/Skybridge/Upceed/Dev/LeapEdge.SolrInstance/solr/dist/solr-dataimporthandler-extras-5.1.0.jar' to classloader
INFO  - 2023-05-07 18:33:29.400; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/D:/Skybridge/Upceed/Dev/LeapEdge.SolrInstance/solr/dist/solr-dataimporthandler-extras-5.1.0.jar' to classloader
